entity, label, occurrences
eight months', DATE, 1
six months, DATE, 1
Westchester, GPE, 1
More than 680, CARDINAL, 1
70, CARDINAL, 1
July 1948, DATE, 1
Dr Ida Milne, PERSON, 1
Vaccine Maker, ORG, 1
Detains Executives - WSJ, ORG, 1
Cameroon+++ Nigeria, ORG, 1
Uganda, PERSON, 1
B.C.’s, ORG, 1
The Boston Globe Putting, ORG, 1
SF MEP, ORG, 1
Sinn Féin, ORG, 1
Mangina, GPE, 1
CDC Doctors Get Real About How Deadly the Flu Was, ORG, 1
HPV - CBS News Gates, ORG, 1
MSNBC, ORG, 1
ABC News Federal Health, ORG, 1
Federal Court, ORG, 1
SEVEN, CARDINAL, 1
VIAGRA, ORG, 1
Negative, LOC, 1
a typical year, DATE, 1
290,000 to 650,000, CARDINAL, 1
only £11.69, MONEY, 1
just £11.69, MONEY, 1
monthly, DATE, 1
16, MONEY, 1
an end of year, DATE, 1
737, MONEY, 1
months later, DATE, 1
Barbara Thomas, PERSON, 1
75, DATE, 1
West Sussex, GPE, 1
Daily Mail Online Measles, ORG, 1
21,315, CARDINAL, 1
5,273, CARDINAL, 1
New Ebola Tactics Raise Hope, ORG, 1
’ The South Pacific, WORK_OF_ART, 1
Cumulus Inc - ABC, PERSON, 1
Cumulus Inc, PERSON, 1
the past three weeks, DATE, 1
next winter, DATE, 1
VIC, ORG, 1
Harvard Study, ORG, 1
W. GLEN PYLE, PERSON, 1
Betty Bumpers, PERSON, 1
Dale Bumpers, PERSON, 1
the Republic of Congo, GPE, 1
1.3B, MONEY, 1
a record $1.3 billion, MONEY, 1
300 per cent, MONEY, 1
Prevnar, GPE, 1
Xeljanz, PRODUCT, 1
World Health Organisation (WHO, ORG, 1
' - Mirror Online, ORG, 1
The British Medical Association, ORG, 1
under nine, DATE, 1
The Boston Globe Themis Bioscience, ORG, 1
up to $37.5 million, MONEY, 1
fourth year in a row, DATE, 1
NHS Digital, ORG, 1
two years old, DATE, 1
91.2, CARDINAL, 1
Community Vaccination Programme Announced, ORG, 1
Aussies, ORG, 1
up to 10 years Last year, DATE, 1
1127, DATE, 1
BRISBANE, PERSON, 1
XXXX, PERSON, 1
Albert Sabin, PERSON, 1
ABC News The Centre for Disease Control, WORK_OF_ART, 1
80, CARDINAL, 1
under a month, DATE, 1
university - Wales Online, ORG, 1
Phibro, ORG, 1
150, CARDINAL, 1
Sligo Company, ORG, 1
More than 50, CARDINAL, 1
Bikoro | CTV News Officials, ORG, 1
the beginning of May., DATE, 1
Jocelyn Maffin, PERSON, 1
11 minutes to, TIME, 1
Zoetis - ABC News, PERSON, 1
AAP, ORG, 1
two-decades, DATE, 1
nearly 700, CARDINAL, 1
the first three months of the year, DATE, 1
Co Clare, PERSON, 1
21.05.2018, DATE, 1
Piere Nkurunziza's, LOC, 1
Gambia, GPE, 1
the fasting month, DATE, 1
The Health Information and Quality Authority, ORG, 1
Vet, GPE, 1
Dogs’ Trust, ORG, 1
barely a week, DATE, 1
54, CARDINAL, 1
€1.1 billion, MONEY, 1
Europe Measles, FAC, 1
41,000, CARDINAL, 1
TEN months, DATE, 1
2017-2018, DATE, 1
Biotech, PERSON, 1
Daily Mail Online Experts, ORG, 1
the University of Pennsylvania, ORG, 1
Miriam Stoppard - Miriam Stoppard - Mirror, PERSON, 1
$1 Billion, MONEY, 1
100,000, CARDINAL, 1
the US Centers for Disease Control and Prevention, ORG, 1
Lloyds, ORG, 1
Superdrug, EVENT, 1
The Guardian Country, ORG, 1
the War to Eradicate Polio, EVENT, 1
Five-year-old, DATE, 1
Faris, PERSON, 1
Up to Age 45, DATE, 1
ITV GMB, ORG, 1
Utah Congressional Debate: 'Vaccines Cause Autism' A, ORG, 1
Dixie State University, ORG, 1
Jan 22, DATE, 1
the current flu season, DATE, 1
Washington D.C., GPE, 1
Hundreds of millions, CARDINAL, 1
Parkland, GPE, 1
Natural News, ORG, 1
eight days ago, DATE, 1
Williamson, PERSON, 1
ex-Russian, NORP, 1
Sergei Skripal, PERSON, 1
Vladimir Putin's, PERSON, 1
Stomach, PERSON, 1
39-year-old, DATE, 1
Charlie Hinderliter, PERSON, 1
58 days, DATE, 1
Shenzhen, GPE, 1
Changsheng Bio-Technology, ORG, 1
The Windsors Royal Wedding Special (Channel 4, ORG, 1
Harry, PERSON, 1
Meghan, PERSON, 1
one-hour, TIME, 1
The Windsors Royal Wedding, ORG, 1
Congo GENEVA, LOC, 1
nearly two months ago, DATE, 1
119, CARDINAL, 1
69, CARDINAL, 1
The Globe and Mail Analysis, ORG, 1
181,000, CARDINAL, 1
between 2007 and 2003, DATE, 1
The Washington Post Expanded, ORG, 1
under five years, DATE, 1
between six months and five years old, DATE, 1
Christmas, DATE, 1
Blue Cross, ORG, 1
25, CARDINAL, 1
Supermodel Elle Macpherson, PERSON, 1
Los Angeles Times, ORG, 1
Ontario, Public Health, ORG, 1
40%, PERCENT, 1
Chase, ORG, 1
Flu Vaccine - WSJ, PERSON, 1
Delta, ORG, 1
at least 48 hours, TIME, 1
’ Flu Season, WORK_OF_ART, 1
The New York Times Fears, ORG, 1
Killer Aussie Flu, WORK_OF_ART, 1
Green, PERSON, 1
tens of millions of dollars, MONEY, 1
More than 5 million, CARDINAL, 1
STI, ORG, 1
48, CARDINAL, 1
400 million, CARDINAL, 1
Laura Podesta, PERSON, 1
11, DATE, 1
the Department of Health, ORG, 1
10 May 2018, DATE, 1
SOCIAL, NORP, 1
Around 30%, PERCENT, 1
| Time Measles, PERSON, 1
Kate, PERSON, 1
Ben Hirschler, PERSON, 1
Romania’s Deadly, ORG, 1
Vaccines - WSJ Vaccination, ORG, 1
zur Hausen:, PERSON, 1
Nobel Prize, WORK_OF_ART, 1
Harald, PERSON, 1
- Washington Times Federal, ORG, 1
the past 15 years, DATE, 1
The West Australian Authorities, ORG, 1
18 and 19 year olds, DATE, 1
Salvini’s League, ORG, 1
| World | The Times Italy’s, ORG, 1
Brian Kilmeade, PERSON, 1
Fox & Friends', ORG, 1
Fox News’s, ORG, 1
Post Host, ORG, 1
West Nile Virus, LOC, 1
NZers, ORG, 1
| Scoop News Urgent, ORG, 1
Ayesha Verrall, PERSON, 1
the University of Otago, ORG, 1
Rubella’s, ORG, 1
the week, DATE, 1
The Magic Gang, PRODUCT, 1
Yo La Tengo, PERSON, 1
The Magic Gang - The Magic Gang, WORK_OF_ART, 1
R&B, ORG, 1
807, CARDINAL, 1
flu - Chicago Tribune, ORG, 1
more than 900,000, CARDINAL, 1
Trump’s America, ORG, 1
the entire of 2017, DATE, 1
The Royal College of Physicians, ORG, 1
more than 1100, CARDINAL, 1
Vaccine Fatwa, PERSON, 1
nearly $US9 billion, MONEY, 1
$12 billion, MONEY, 1
Scoop News Foreign Affairs, ORG, 1
Winston Peters, PERSON, 1
15 million, CARDINAL, 1
week, DATE, 1
WARSAW, GPE, 1
Lukasz Szumowski, PERSON, 1
the Mazovia Province, GPE, 1
Thinking of Going, ORG, 1
The New York Times The Centers for Disease Control and Prevention, ORG, 1
the Telethon Kids Institute’s, ORG, 1
The B.C. Ministry of Agriculture, ORG, 1
every 20 seconds, TIME, 1
The Boston Globe Still, ORG, 1
10 percent, PERCENT, 1
the last 10 years, DATE, 1
Polio Returns, PERSON, 1
four decades, DATE, 1
One year, DATE, 1
more than 800,000, CARDINAL, 1
The Guardian Public Health England, ORG, 1
Victoria, PERSON, 1
Fox News Bots, ORG, 1
Ní Riada, PERSON, 1
Calii Love, ORG, 1
North Kivu Province, GPE, 1
Limerick City, GPE, 1
the World Health Organisation , ORG, 1
30-million, CARDINAL, 1
33 million, CARDINAL, 1
200 days, DATE, 1
National Security, ORG, 1
John Bolton, PERSON, 1
Bill, PERSON, 1
recent weeks, DATE, 1
Transmission, ORG, 1
Riley Nixon's, PERSON, 1
the frantic days, DATE, 1
the early 1960s, DATE, 1
two and a half million, DATE, 1
Melbourne A WORLD-FIRST, ORG, 1
about 20 percent, PERCENT, 1
L.A. Schools' Vaccination Rates Are, ORG, 1
Hollywood, GPE, 1
more than 100 years, DATE, 1
Chemists, ORG, 1
13, DATE, 1
ROBYN Smyth, PERSON, 1
Bernadette, PERSON, 1
Whitehall, GPE, 1
nearly 5,000, CARDINAL, 1
U.K., GPE, 1
between 27 and 45, DATE, 1
Whooping Cough Vaccine Does Not Increase Likelihood, ORG, 1
Babies, GPE, 1
One-third, CARDINAL, 1
age six months, DATE, 1
Bats Hits India, ORG, 1
Will Spread - WSJ, PERSON, 1
At least 11, CARDINAL, 1
world′s, GPE, 1
Jonas Schmidt-Chanasit, PERSON, 1
two-year, DATE, 1
Costa Coffee, ORG, 1
the Royal College of Nursing, ORG, 1
656, CARDINAL, 1
The Washington Post The World Health Organization, ORG, 1
Bella Hadid, ORG, 1
Valneva, GPE, 1
Lyon, GPE, 1
600,000, CARDINAL, 1
Allen Cheng, PERSON, 1
$2 million, MONEY, 1
HPV | Daily Mail, ORG, 1
¦, PERSON, 1
100 years, DATE, 1
A century, DATE, 1
tens of millions, CARDINAL, 1
FOUR YEARS, DATE, 1
Guardian Preventative, ORG, 1
North |, LOC, 1
CBC News Federal, ORG, 1
news&quot, PRODUCT, 1
9.1 billion yuan, MONEY, 1
late 2017, DATE, 1
Changchun Changsheng Life Sciences Ltd., ORG, 1
the State Drug Administration, ORG, 1
NAIROBI, ORG, 1
The Kenyatta National Hospital, ORG, 1
more than a dozen, CARDINAL, 1
the 1990s, DATE, 1
Daily Express, ORG, 1
CBS News Health, ORG, 1
Changsheng Bio-technology Co Ltd, FAC, 1
Central African, NORP, 1
Four thousand, CARDINAL, 1
earlier this month, DATE, 1
CRS, ORG, 1
two year, DATE, 1
The Campaign For Organic Food, ORG, 1
over $10 billion, MONEY, 1
The Washington Post Shots, ORG, 1
Herald Aussie, ORG, 1
St. Louis, GPE, 1
The Star St. Louis University, ORG, 1
Salus Center, FAC, 1
10 to 14 days, DATE, 1
Genomic, ORG, 1
ABC News Tasmania, ORG, 1
5,000, CARDINAL, 1
one month, DATE, 1
Examiner Stanford University, ORG, 1
ABC News The World Health Organization, WORK_OF_ART, 1
W.H.O. Approves, ORG, 1
2005, DATE, 1
The Catholic University of America, ORG, 1
Role Model, FAC, 1
The New York Times Changing, ORG, 1
six to nine months, DATE, 1
a couple of weeks, DATE, 1
Mosquito Infections Spreading Rapidly, ORG, 1
The New York Times Rates of Lyme, ORG, 1
2010, DATE, 1
Govt, ORG, 1
ASF, ORG, 1
250,000, CARDINAL, 1
470 million, CARDINAL, 1
Measles Vaccine News & Videos, ORG, 1
Vaccine Effectiveness Research and Surveillance, ORG, 1
The Boston Globe The White House, ORG, 1
the first quarter, DATE, 1
2 percent, PERCENT, 1
Quebec’s, ORG, 1
The Globe and Mail New, ORG, 1
$3-million, MONEY, 1
Decades, DATE, 1
Soda, PERSON, 1
NPR Brazil, ORG, 1
under 45, DATE, 1
The Public Health Agency of, ORG, 1
Hulk, PERSON, 1
Ferrigno, PERSON, 1
at least 26, CARDINAL, 1
Valneva, PERSON, 1
Sky News Researchers, ORG, 1
Joko Widodo, PERSON, 1
Rubella-Measles, ORG, 1
70 percent, PERCENT, 1
IAN TANSLEY, PERSON, 1
PETER, ORG, 1
ChillIn Africa, GPE, 1
Tansley, GPE, 1
58, DATE, 1
From Months to Years, DATE, 1
Nasal, ORG, 1
the last two years, DATE, 1
Immunise Infants & Teens, ORG, 1
PUSH, ORG, 1
Cardiff University, ORG, 1
Child’s, ORG, 1
ABC News Pregnant, ORG, 1
BBC News Troll, ORG, 1
Detroit, GPE, 1
The Independent Health, ORG, 1
Winter, DATE, 1
Older Queenslanders, PERSON, 1
Queenslanders, GPE, 1
Twenty, CARDINAL, 1
Kate Nash, PERSON, 1
Frankie Cosmos, PERSON, 1
Kacey Musgraves - Golden Hour, PERSON, 1
★★★★★   , ORG, 1
Slow Burn, PERSON, 1
Golden Hour, PERSON, 1
Lonely Weekend, PERSON, 1
2-year-olds, DATE, 1
nearly 95 percent, PERCENT, 1
the third year in a row, DATE, 1
The Centers for Disease Control and Prevention, ORG, 1
more than 15,000, CARDINAL, 1
the second week of January, DATE, 1
Britons, PERSON, 1
Mass., GPE, 1
The Boston Globe Public, ORG, 1
Britons, ORG, 1
the Meningitis Research Foundation, ORG, 1
nearly one, CARDINAL, 1
Michael Creed, PERSON, 1
2 million, CARDINAL, 1
the latest season, DATE, 1
SMC, ORG, 1
- Chicago Tribune, ORG, 1
Minnesota, GPE, 1
any average year, DATE, 1
Somali-Americans, NORP, 1
under 10, DATE, 1
Laura Brennan - Independent.ie, PERSON, 1
Over 5,000, CARDINAL, 1
the previous school year, DATE, 1
Arctic Monkeys, ORG, 1
Cardi B earned, PERSON, 1
Kanye West, PERSON, 1
More than 11,000, CARDINAL, 1
last autumn, DATE, 1
previous years, DATE, 1
Winnipeg, PRODUCT, 1
the University of British Columbia, ORG, 1
RT Newsline, PERSON, 1
Changsheng Biotechnology, PERSON, 1
NSW Health, ORG, 1
14 million, CARDINAL, 1
15 years, DATE, 1
2-year-old, DATE, 1
Sears, ORG, 1
40 hours, TIME, 1
the Medical Council, ORG, 1
Newstalk, GPE, 1
Wisconsin, GPE, 1
Barnell Williams, PERSON, 1
Gender, ORG, 1
About 370,000, CARDINAL, 1
Morocco - Daily Star A BRIT, ORG, 1
One hundred years ago, DATE, 1
as many as 100 million, CARDINAL, 1
5 percent, PERCENT, 1
1948, DATE, 1
George Marshall, PERSON, 1
29%, PERCENT, 1
$US1.73 billion, MONEY, 1
Saskatchewan, NORP, 1
at least a decade, DATE, 1
NPR American, ORG, 1
20 per cent, MONEY, 1
about a month, DATE, 1
nearly five months, DATE, 1
a quarter over two years, DATE, 1
the Medical University of Vienna, ORG, 1
12th, ORDINAL, 1
The Globe and Mail Vaccination, ORG, 1
Ashland City, GPE, 1
90.4 per cent, MONEY, 1
Pierre Nkurunziza, PERSON, 1
the same day, DATE, 1
the beginning of the year, DATE, 1
NPR Beyond, PERSON, 1
each week, DATE, 1
Romanian, NORP, 1
more than 15 years ago, DATE, 1
Killer Flu, PERSON, 1
10 year, DATE, 1
Hawthorn, PERSON, 1
two months, DATE, 1
DHB, ORG, 1
House, ORG, 1
Republicans, NORP, 1
Twitter A, PRODUCT, 1
Sharon Sandell’s, PERSON, 1
Lauren, PERSON, 1
Bournemouth, GPE, 1
three days later, DATE, 1
October 2, DATE, 1
less than three months, DATE, 1
TWO MILLION, CARDINAL, 1
Sharon Hodgson, PERSON, 1
Wexford, GPE, 1
Nearly a decade, DATE, 1
2009, DATE, 1
AFM, ORG, 1
eight-month-old, DATE, 1
Tas, PERSON, 1
under 21, DATE, 1
Matthew Hancock, PERSON, 1
China Regulator’s, ORG, 1
Robert F Kennedy, PERSON, 1
the White House, ORG, 1
Lyme Disease Vaccine Draws Early Fire - WSJ, ORG, 1
over 11,300, CARDINAL, 1
a few years ago, DATE, 1
1,400, CARDINAL, 1
West Australian Vaccination, NORP, 1
the Irish Inde, ORG, 1
Republican Gubernatorial Candidate, ORG, 1
Bob Stefanowski, PERSON, 1
Ned Lamont, PERSON, 1
KSAT, ORG, 1
the University of Texas Southwestern, ORG, 1
Peter O'Donnell Jr., PERSON, 1
Brain Institute, ORG, 1
Shingrix Vaccine, PERSON, 1
Shingles Remains, PERSON, 1
This holiday season, DATE, 1
CBC News Technology, ORG, 1
Rockefeller University, ORG, 1
Morning, TIME, 1
Briefing, GPE, 1
$200 billion, MONEY, 1
Hawaii, GPE, 1
nearly six miles, QUANTITY, 1
Next Year, DATE, 1
up to 31 percent, PERCENT, 1
AstraZeneca, ORG, 1
Sky News, ORG, 1
Michael Gove, PERSON, 1
More than 200,000, CARDINAL, 1
2035, DATE, 1
The Lancet Public Health, ORG, 1
36 per cent, MONEY, 1
the last US winter, DATE, 1
Pune, GPE, 1
Killer, PERSON, 1
Last year's&nbsp;flu season, DATE, 1
Filipino, NORP, 1
LA, GPE, 1
36-year-old, DATE, 1
Los Angeles, GPE, 1
the University of Washington School of Medicine, ORG, 1
RENO GAZETTE JOURNAL, ORG, 1
Nev., GPE, 1
the University of Nevada, ORG, 1
Reno, PERSON, 1
Democratic Republic Of Congo, GPE, 1
Surrey, PERSON, 1
only one, CARDINAL, 1
28, DATE, 1
Washington DC, GPE, 1
six-fold, QUANTITY, 1
a quarter, DATE, 1
nine, CARDINAL, 1
HPV | Daily Mail Online, ORG, 1
£20 million, MONEY, 1
13 year old, DATE, 1
Ministry - ABC News Ebola, ORG, 1
Centers for Disease Control and Prevention, ORG, 1
Amanda Cohn, PERSON, 1
The Washington Post Many, ORG, 1
Tampa, GPE, 1
Cook County Health Department, ORG, 1
ABC News Equestrian Australia, ORG, 1
Zoetis, GPE, 1
The Globe and Mail Confirmed, ORG, 1
34-year-old, DATE, 1
Half, CARDINAL, 1
Bali, GPE, 1
NHS.Cancer, ORG, 1
13-year-old, DATE, 1
the next school year, DATE, 1
Brian Goldman, PERSON, 1
CBC Radio Australia, ORG, 1
217,000, CARDINAL, 1
June, DATE, 1
two-thirds, CARDINAL, 1
The U.S. Food and Drug Administration, ORG, 1
Gardasil 9, GPE, 1
age 27, DATE, 1
10%, PERCENT, 1
Bikoro - CBS News, ORG, 1
World Rabies Day, EVENT, 1
September 28, DATE, 1
1895, DATE, 1
& Cuban, NORP, 1
E826, CARDINAL, 1
Justice Department, ORG, 1
Miriam, PERSON, 1
Miriam Stoppard - Mirror Online Vaccine, PERSON, 1
30-40%, PERCENT, 1
Sky News GP, ORG, 1
80%, PERCENT, 1
the winter, DATE, 1
Nasty  - The, PERSON, 1
RT World News Scientists, ORG, 1
Morrocco, GPE, 1
earlier today, TIME, 1
the United Nations Children’s Fund, ORG, 1
NPR Public, ORG, 1
Thursday, Sept. 13, 2018, DATE, 1
Humboldt Broncos, PERSON, 1
White Helmets, PERSON, 1
Humboldt, NORP, 1
Broncos, PRODUCT, 1
Mark Porter, PERSON, 1
This season, DATE, 1
HPV Vaccine, ORG, 1
Have Risky Sex, PERSON, 1
Dengvaxia | Reuters, ORG, 1
2,000, MONEY, 1
Cardiff, NORP, 1
Blaenau Gwent - Wales, ORG, 1
One million, CARDINAL, 1
Coughs, ORG, 1
B | CTV News, ORG, 1
CBS Evening News, WORK_OF_ART, 1
Jeff Glor, PERSON, 1
Infant, PERSON, 1
4-month-old, DATE, 1
Virginia, GPE, 1
nearly 8,000, CARDINAL, 1
8,000, CARDINAL, 1
Baby’s, ORG, 1
Geraldton, ORG, 1
Geraldton, PERSON, 1
six weeks of age, DATE, 1
Seoul, GPE, 1
South Korea, GPE, 1
Calmette-Guerin, PERSON, 1
| World | The Times, ORG, 1
340, CARDINAL, 1
$270 million, MONEY, 1
Maryland, GPE, 1
$1 billion pharmaceutical, MONEY, 1
at least $1 billion - CNN, MONEY, 1
$1.32 billion, MONEY, 1
Elle Macpherson | News Review, PRODUCT, 1
PowerPoint, ORG, 1
Latin America, LOC, 1
less than two years, DATE, 1
HUNTINGTON, GPE, 1
W.Va., GPE, 1
Dublin City Council, ORG, 1
more than a month, DATE, 1
Malcolm Turnbull, PERSON, 1
the National Immunisati, ORG, 1
just 25 minutes, TIME, 1
24.8miles, DATE, 1
40km, QUANTITY, 1
K Facebook, ORG, 1
January 1, DATE, 1
Watchdog, ORG, 1
Facebook | The Times, ORG, 1
Populists, NORP, 1
Justin Hayward-Young, PERSON, 1
I Can’t Quit”, WORK_OF_ART, 1
Iowa, GPE, 1
ObamaCare, ORG, 1
3-4 months, DATE, 1
About 2,000, CARDINAL, 1
Pakistan A, FAC, 1
between 2014 and 2017, DATE, 1
Fox News Incoming, ORG, 1
Flu Shot, PERSON, 1
LAST year, DATE, 1
an estimated 29,000, CARDINAL, 1
Fiji, GPE, 1
Herald Health, ORG, 1
Pope, PERSON, 1
the Pope’s, LOC, 1
Approximately 500,000, CARDINAL, 1
OncuImunnology, ORG, 1
Selfish, NORP, 1
Andrew Wakefield’s Lancet, PERSON, 1
More than 1.1 million, CARDINAL, 1
World’s, ORG, 1
nearly 30 years, DATE, 1
Delta Amacuro, ORG, 1
1989, DATE, 1
Africa Zambia, GPE, 1
two million, CARDINAL, 1
H3N2, NORP, 1
Xinhua | Fox News, ORG, 1
Jamie Rae, PERSON, 1
the Throat Cancer Foundation, ORG, 1
The Washington Post Flu, ORG, 1
everyone 6 months of age and older, DATE, 1
children - Chicago Tribune Days, ORG, 1
Health and Human Services, ORG, 1
Alex Azar, PERSON, 1
Leo Varadkar, PERSON, 1
Oprah’s ‘Truth’, ORG, 1
Its Potentially Deadly Consequences - WSJ, ORG, 1
Jenny McCarthy, PERSON, 1
Tessa, PERSON, 1
Daily Telegraph, ORG, 1
Vaccines Alone, PERSON, 1
the new school year, DATE, 1
the Global Health Security Agenda, ORG, 1
Laura, PERSON, 1
Terry Prone.&nbsp, PERSON, 1
season - LA Times, DATE, 1
Chicago Tribune Vaccine, ORG, 1
MIT, ORG, 1
The Boston Globe China, ORG, 1
Mark Strassmann, PERSON, 1
Volunteers, PRODUCT, 1
| Euronews SHANGHAI, ORG, 1
Trump | Daily Mail, ORG, 1
two or three, CARDINAL, 1
Marco Zozaya, PERSON, 1
Bruce Keogh, PERSON, 1
Daily Mail Online Called, ORG, 1
colonies, GPE, 1
Ugandan, ORG, 1
ANTI-VACCINATION, NORP, 1
Reuters Health, ORG, 1
the Massachusetts Society of Medicine, ORG, 1
Boston, GPE, 1
Patrons At Risk After North Carolina Restaurant, WORK_OF_ART, 1
only two days, DATE, 1
Bin Laden's, PERSON, 1
Abbottabad, GPE, 1
bad year, DATE, 1
Acne, PERSON, 1
9News, CARDINAL, 1
50 per cent, MONEY, 1
seven days, DATE, 1
MUMPS, GPE, 1
the National Academy of Sciences, ORG, 1
630%, PERCENT, 1
Tessa Jowell ', PERSON, 1
Kiwis Invited to Phase 2, ORG, 1
Koala, GPE, 1
BBC News, ORG, 1
Scoop News ESR, PRODUCT, 1
the fourth year in a row, DATE, 1
Andrew Wakefield’s, PERSON, 1
Machiavellian, ORG, 1
Phoenix Park Worshippers, ORG, 1
Phoenix Park, FAC, 1
almost 25 miles, QUANTITY, 1
only 25%, PERCENT, 1
59%, PERCENT, 1
CBS News Shingrix, ORG, 1
350, MONEY, 1
more than 3,300, CARDINAL, 1
SA, ORG, 1
31, MONEY, 1
days later, DATE, 1
Oren, PERSON, 1
The Boston Globe Should, ORG, 1
August 27, DATE, 1
Gardasil 9, PERSON, 1
age 45, DATE, 1
West Ham, GPE, 1
July 1, DATE, 1
the new financial year, DATE, 1
Dustin Moskovitz, ORG, 1
Dustin Moskovitz, PERSON, 1
33, DATE, 1
Daily Mail Online Universities, ORG, 1
Louisiana, GPE, 1
Pennsylvania, GPE, 1
9/11, CARDINAL, 1
the Department of Veterans Affairs, ORG, 1
4, CARDINAL, 1
Daily Mail Online Midwives, ORG, 1
nearly 30, CARDINAL, 1
Chickenpox Outbreak Hits, ORG, 1
NPR Three dozen, ORG, 1
2026, DATE, 1
1 billion, CARDINAL, 1
The Guardian Congo, ORG, 1
Wales Online Public Health Wales, ORG, 1
Merck & Co., ORG, 1
the end of the week, DATE, 1
WE’RE, PERSON, 1
at least 21, CARDINAL, 1
Peter Thiel-, PERSON, 1
$110 million, MONEY, 1
Silicon Valley, LOC, 1
Crispr, PERSON, 1
only 81.6 percent, PERCENT, 1
Reuters.com, ORG, 1
Shakil Afridi, PERSON, 1
Usama bin Laden, PERSON, 1
Measles Vaccine, PERSON, 1
Risk, GPE, 1
MSN, ORG, 1
more than 20 years ago, DATE, 1
Wiping Out Polio, PERSON, 1
30%, PERCENT, 1
846, CARDINAL, 1
Health Ministry, ORG, 1
more than 23 million, CARDINAL, 1
eight per cent, MONEY, 1
2018 - NZ Herald Here, DATE, 1
Ottawans, NORP, 1
' - Mirror Online Lauren Sandell, ORG, 1
nearly 40 years, DATE, 1
the National Institute of Allergy, ORG, 1
SA, GPE, 1
18-year-old, DATE, 1
nine years ago, DATE, 1
Richard Dawood, PERSON, 1
Botswana, PERSON, 1
Madagascar, GPE, 1
the University of Texas, ORG, 1
Diprovocim, GPE, 1
a very 21st century, DATE, 1
Complaints, ORG, 1
17.05.2018, DATE, 1
Only 25 Percent, PERCENT, 1
British Columbia, GPE, 1
Riada, ORG, 1
World Health Organization - CBS News, ORG, 1
Gunmen, GPE, 1
3, MONEY, 1
Attempts, PRODUCT, 1
Whooping Cough : Shots - Health News, ORG, 1
NPR Doctors, ORG, 1
only about 50 percent, PERCENT, 1
California Medical Board, ORG, 1
The Medical Board of California, ORG, 1
Diana, PERSON, 1
The Washington Post Vaccination, ORG, 1
16-year-olds, DATE, 1
Learn, ORG, 1
Sydney, ORG, 1
the Massachusetts General Hospital, ORG, 1
Brit, ORG, 1
SA Government, ORG, 1
The South Australian Government, ORG, 1
five-and-under, DATE, 1
20%, PERCENT, 1
fifth, ORDINAL, 1
the Tasmanian Government, ORG, 1
50, MONEY, 1
The Boston Globe A, ORG, 1
more than $50 million, MONEY, 1
West Australian, NORP, 1
| CTV News Congo's, ORG, 1
a second day, DATE, 1
A third, CARDINAL, 1
Richard Atkinson, PERSON, 1
the University of Wisconsin, ORG, 1
Spotify, ORG, 1
Apple Music, ORG, 1
the Day: Nov. 12, DATE, 1
Wall Street Journal, ORG, 1
Mexico, GPE, 1
Emmanuel Macron, PERSON, 1
January 6, DATE, 1
the Irish Independent, ORG, 1
Matteo Salvini, PERSON, 1
March 2018, DATE, 1
between six months and five years, DATE, 1
New South, LOC, 1
Only a third, CARDINAL, 1
only a third, CARDINAL, 1
Examiner Research, ORG, 1
Lisa Salmon, PERSON, 1
Last month, DATE, 1
The Malaghan Institute of Medical Research’s, ORG, 1
a Health Research Council, ORG, 1
HRC, ORG, 1
Johns Hopkins University, ORG, 1
The Top Reasons People Don't Get the Flu Vaccination, WORK_OF_ART, 1
Kid's Fear Of Doctors And Shots : Shots - Health News, ORG, 1
NPR Half, ORG, 1
Experimental Ebola Vaccinations, ORG, 1
Chinese Company's, ORG, 1
almost three-quarters, CARDINAL, 1
the age of, DATE, 1
one third, CARDINAL, 1
80,000, CARDINAL, 1
An estimated 80,000, CARDINAL, 1
at least four decades, DATE, 1
Robert Redfield, PERSON, 1
The Associated Press, ORG, 1
a very bad season, DATE, 1
William Schaffner, PERSON, 1
Vanderbilt University, ORG, 1
a bad year, DATE, 1
Glaxo, ORG, 1
Shingles Vaccine, PERSON, 1
third-quarter, DATE, 1
full-year, DATE, 1
Vancouver Island, LOC, 1
#GME Italy, MONEY, 1
Eight, CARDINAL, 1
N22 |, ORG, 1
Almost six years, DATE, 1
Justin Young, ORG, 1
Cervarix, PERSON, 1
between the ages of 15 and 26, DATE, 1
Vaccine Expert Adel Mahmoud Took, PERSON, 1
Princeton, PERSON, 1
John Torres, PERSON, 1
Around half a million, CARDINAL, 1
around half, CARDINAL, 1
213,000, CARDINAL, 1
a decade ago, DATE, 1
February, DATE, 1
TheHill A Food and Drug Administration, ORG, 1
21 million, CARDINAL, 1
Europe Young, PRODUCT, 1
gap years, DATE, 1
the Irish Cancer Society, ORG, 1
$7.5M, MONEY, 1
$7.5 million, MONEY, 1
Ruth Nussenzweig, PERSON, 1
Malaria Vaccine, PERSON, 1
89, CARDINAL, 1
Syrian, NORP, 1
1st, ORDINAL, 1
DAMASCUS, GPE, 1
the Syrian Arab Red Crescent, ORG, 1
Jordan, GPE, 1
three years ago, DATE, 1
nearly 50,000, CARDINAL, 1
Roughly 145 million, CARDINAL, 1
about 60 percent, PERCENT, 1
40 percent, PERCENT, 1
25, DATE, 1
Perth, ORG, 1
Sarah Hawthorn, PERSON, 1
Ben Shepherd, PERSON, 1
everyone six months of age, DATE, 1
Manuel Bojorquez, PERSON, 1
The Boston Globe Advances, ORG, 1
