,entity,label,occurrences
5237,2021-2031,DATE,2
5238,Latin American,NORP,2
5239,770,CARDINAL,2
5240,May this year,DATE,2
5241,Suzie Bates,PERSON,2
5242,Covid-linked,PERSON,2
5243,Thomas,PERSON,2
5244,Jet Park,GPE,2
5245,Manawatū Gorge,PERSON,2
5246,More than a third,CARDINAL,2
5247,Herald Spark,ORG,2
5248,this spring,DATE,2
5249,More than 130,CARDINAL,2
5250,Secret Service,ORG,2
5251,January 2021,DATE,2
5252,four-hour,TIME,2
5253,RNZ News Travel,ORG,2
5254,Reds,ORG,2
5255,8-year-old,DATE,2
5256,16 February,DATE,2
5257,15 Minutes,TIME,2
5258,Playstation,PRODUCT,2
5259,October 10,DATE,2
5260,Solly,PERSON,2
5261,"58,000",MONEY,2
5262,Solly,GPE,2
5263,"two men $58,000",MONEY,2
5264,"April 20, 2020",DATE,2
5265,Massey University's,ORG,2
5266,$100 billion,MONEY,2
5267,1967,DATE,2
5268,Takeshi Teruya,PERSON,2
5269,Grimes,PERSON,2
5270,Diana Miller,PERSON,2
5271,Financial Services Council,ORG,2
5272,The Financial Services Council,ORG,2
5273,less than two months,DATE,2
5274,Gamaleya Institute,ORG,2
5275,Institute,ORG,2
5276,the 20th century,DATE,2
5277,Byram Bridle,PERSON,2
5278,University of Guelph,ORG,2
5279,Herald New York City,ORG,2
5280,2-year-old,DATE,2
5281,17 percent,PERCENT,2
5282,Otahuhu Health Centre,ORG,2
5283,last evening,TIME,2
5284,Michael Hill ',PERSON,2
5285,RNZ News Māori,ORG,2
5286,$13 billion,MONEY,2
5287,some days,DATE,2
5288,Facebook |,WORK_OF_ART,2
5289,Herald Italian,ORG,2
5290,$14 million,MONEY,2
5291,Lance Jennings,PERSON,2
5292,Mortgage Holiday,DATE,2
5293,Business Finance Support Schemes,ORG,2
5294,Scoop News News,ORG,2
5295,Jack Tame - Sunday,PERSON,2
5296,$35 million,MONEY,2
5297,141,CARDINAL,2
5298,Kiwa Digital,ORG,2
5299,Showgrounds Hill,FAC,2
5300,Sofrana,GPE,2
5301,The Sofrana Surville,ORG,2
5302,$52 million,MONEY,2
5303,Herald Opposition,ORG,2
5304,the Czech Republic,GPE,2
5305,Bachelor,ORG,2
5306,the Court of Appeal,ORG,2
5307,Waikato River,LOC,2
5308,seven years ago,DATE,2
5309,the World Hereford Conference,ORG,2
5310,Mark Longley,PERSON,2
5311,Jeremy Wells',PERSON,2
5312,Quarantined Mix,PERSON,2
5313,Gisele Bundchen's,PERSON,2
5314,Giro d'Italia,PERSON,2
5315,Fernando Gaviria,PERSON,2
5316,Jenene Crossan,PERSON,2
5317,US Senate,ORG,2
5318,$2.6 trillion,MONEY,2
5319,Jones & Morten,ORG,2
5320,Drop,ORG,2
5321,Last weekend,DATE,2
5322,The Last Post,ORG,2
5323,Scoop News Research,ORG,2
5324,$150 million,MONEY,2
5325,July 4,DATE,2
5326,Jamie Wall,PERSON,2
5327,The Kāpiti Coast District Council,LOC,2
5328,Ōtara,ORG,2
5329,at least 12 to 18 months,CARDINAL,2
5330,Gandhi,PERSON,2
5331,100-year-old,DATE,2
5332,Queen Elizabeth,PERSON,2
5333,Six days,DATE,2
5334,Justin,ORG,2
5335,Danny Hay,PERSON,2
5336,A week ago,DATE,2
5337,65s,DATE,2
5338,1.9,CARDINAL,2
5339,The Third Quarter Of 2020,DATE,2
5340,the third quarter of 2020,DATE,2
5341,Matthew Remski,PERSON,2
5342,Remski,PERSON,2
5343,Cult Dynamics,ORG,2
5344,Stuff.co.nz Watch,PERSON,2
5345,31 August,DATE,2
5346,Week one,DATE,2
5347,Angelina Jolie's,PERSON,2
5348,Singh,GPE,2
5349,$7m,MONEY,2
5350,Kiwi Wuhan,ORG,2
5351,RNZ News SkyCity,ORG,2
5352,Jim Stabback,PERSON,2
5353,Auckland’s,WORK_OF_ART,2
5354,Retail NZ,FAC,2
5355,Retail Radar,PERSON,2
5356,1492,DATE,2
5357,Mt Ruapehu,FAC,2
5358,RNZ News Young,ORG,2
5359,Bob James,PERSON,2
5360,$92.6m,MONEY,2
5361,the past four days,DATE,2
5362,Hamish Walker,PERSON,2
5363,"about 100,000",CARDINAL,2
5364,Mehra,PERSON,2
5365,late 2019,DATE,2
5366,28,DATE,2
5367,46 per cent,MONEY,2
5368,Michelle Boag's,PERSON,2
5369,Paul Lewis,PERSON,2
5370,Financial Markets Authority,ORG,2
5371,Community Testing Centre,ORG,2
5372,"672,000",MONEY,2
5373,Coronas,ORG,2
5374,Hydroxychloroquine,PERSON,2
5375,Henry Masters,PERSON,2
5376,30 weeks,DATE,2
5377,Paulo Costa,PERSON,2
5378,these final days,DATE,2
5379,Panel,ORG,2
5380,"more than 20,000",CARDINAL,2
5381,Two million,CARDINAL,2
5382,a few years,DATE,2
5383,Amy Williams,PERSON,2
5384,Covid  |,PERSON,2
5385,"more than 86,000",CARDINAL,2
5386,ANZ Premiership,PRODUCT,2
5387,May 7,DATE,2
5388,The year 2020,DATE,2
5389,$6.4 million,MONEY,2
5390,past three days,DATE,2
5391,Manawatū’s,ORG,2
5392,Devo,PERSON,2
5393,the Whanau Ora Community Clinic,ORG,2
5394,The New Zealand International Science Festival,ORG,2
5395,Dan Hendra,PERSON,2
5396,Just eight,CARDINAL,2
5397,a week later,DATE,2
5398,Grupo,ORG,2
5399,New Zealand Symphony Orchestra,ORG,2
5400,Stuff.co.nz Hurricanes,PERSON,2
5401,the quarter,DATE,2
5402,almost every day,DATE,2
5403,23b,MONEY,2
5404,nearly 100,CARDINAL,2
5405,5-year-old,DATE,2
5406,Baileys,PERSON,2
5407,David Townsend,PERSON,2
5408,RNZ News Countries,ORG,2
5409,Combat Against Terrorism Is,ORG,2
5410,Jonathan,PERSON,2
5411,Justin Turner,PERSON,2
5412,Shortland Street,FAC,2
5413,Air NZ’s,ORG,2
5414,three day,DATE,2
5415,Australia Post,ORG,2
5416,Lena Dunham,PERSON,2
5417,third week,DATE,2
5418,248,CARDINAL,2
5419,3.2b,MONEY,2
5420,CTC,ORG,2
5421,15 February 2021,DATE,2
5422,Longburn Adventist College,ORG,2
5423,More than 20,CARDINAL,2
5424,Matilda Green,ORG,2
5425,Federation,ORG,2
5426,Nathaniel Roache,ORG,2
5427,University of Washington,ORG,2
5428,Christopher Murray,PERSON,2
5429,Murray,ORG,2
5430,the winter,DATE,2
5431,Virginia,GPE,2
5432,4.9 per cent,MONEY,2
5433,Zhang Zhan,PERSON,2
5434,Quote,ORG,2
5435,10-day,DATE,2
5436,Jones & Sherson,ORG,2
5437,Ashley Bloomfield,ORG,2
5438,Foreign Ministry,ORG,2
5439,Hua Chunying,PERSON,2
5440,Briscoe,GPE,2
5441,Q3,PERSON,2
5442,Hairdresser,NORP,2
5443,six feet,QUANTITY,2
5444,Grace Jones,ORG,2
5445,Alec Baldwin,PERSON,2
5446,Adrian Littlewood,ORG,2
5447,The Asian Development Bank,ORG,2
5448,Kane Williamson's,PERSON,2
5449,nine minutes,TIME,2
5450,"Up to 30,000",CARDINAL,2
5451,at least a month,DATE,2
5452,Richie McCaw's,PERSON,2
5453,Richie McCaw,PERSON,2
5454,10 days',DATE,2
5455,230,MONEY,2
5456,the third quarter of 2021,DATE,2
5457,Zoe Bell,PERSON,2
5458,Whakatū,PERSON,2
5459,Bougainvilleans,NORP,2
5460,Sputnik,ORG,2
5461,Herald Fiji's,ORG,2
5462,South Sudan,GPE,2
5463,6.6 million,CARDINAL,2
5464,DreamWorks,PRODUCT,2
5465,David Quammen,PERSON,2
5466,Don Mackinnon,PERSON,2
5467,Tottenham,PERSON,2
5468,San Francisco's,GPE,2
5469,Kerikeri,PERSON,2
5470,Dettol,FAC,2
5471,Critic,NORP,2
5472,Qld,PERSON,2
5473,Bezos,PERSON,2
5474,MIA,ORG,2
5475,North v South,GPE,2
5476,Heartland Group,ORG,2
5477,two-weeks,DATE,2
5478,1-2 years,DATE,2
5479,Audi,ORG,2
5480,almost 5000,CARDINAL,2
5481,Stephen England-Hall,PERSON,2
5482,Vanessa Hudgens,PERSON,2
5483,Elon Musk's,PERSON,2
5484,three weeks ago,DATE,2
5485,35,DATE,2
5486,Warner Bros,ORG,2
5487,South Pacific Pictures,ORG,2
5488,21 September,DATE,2
5489,1million,MONEY,2
5490,Anderson,PERSON,2
5491,Shot Darts,PERSON,2
5492,Māhia,ORG,2
5493,Laura Ingraham,PERSON,2
5494,Thursday 19 March 2020,DATE,2
5495,Weeks later,DATE,2
5496,87 per cent,MONEY,2
5497,the new year,DATE,2
5498,Jacinda Ardern - ',PERSON,2
5499,next Friday,DATE,2
5500,Post-Cabinet Press Conference,ORG,2
5501,2 March 2020,DATE,2
5502,Woman,PERSON,2
5503,at least 10,CARDINAL,2
5504,UFB,ORG,2
5505,about one,CARDINAL,2
5506,"more than 13,000",CARDINAL,2
5507,Richard Branson's,PERSON,2
5508,340,CARDINAL,2
5509,the holidays,DATE,2
5510,April 1,DATE,2
5511,New Zealand.&nbsp,GPE,2
5512,Kōkiri,GPE,2
5513,Raelene Castle - NZ,PERSON,2
5514,Wallaby Rod Kafer,PERSON,2
5515,HRC,ORG,2
5516,Raymond Elise,PERSON,2
5517,34,DATE,2
5518,400 hours,TIME,2
5519,up to 50 percent,PERCENT,2
5520,134,CARDINAL,2
5521,Whangārei - NZ,GPE,2
5522,12.4 per cent,MONEY,2
5523,the 18th day,DATE,2
5524,Piano,ORG,2
5525,Herald Couples,ORG,2
5526,Skellerup,GPE,2
5527,Kuala Lumpur,GPE,2
5528,14 November,DATE,2
5529,nearly a century,DATE,2
5530,Rako Science,PERSON,2
5531,Mitch Evans,PERSON,2
5532,$85 million,MONEY,2
5533,Panama,GPE,2
5534,the Pacific Ocean,LOC,2
5535,Tangaroa,PERSON,2
5536,one more week,DATE,2
5537,at least two weeks,DATE,2
5538,Herald Labour,ORG,2
5539,Geneva Motor Show,EVENT,2
5540,RNZ News Guam's,ORG,2
5541,K-League,ORG,2
5542,John Fisk,PERSON,2
5543,Winter Energy Payment,ORG,2
5544,the first half of the year,DATE,2
5545,Gilligan,PERSON,2
5546,Dawn Wells,PERSON,2
5547,Ashburton,PERSON,2
5548,73rd,ORDINAL,2
5549,Gibson,PERSON,2
5550,200k,MONEY,2
5551,$38 million,MONEY,2
5552,Mt Victoria,PERSON,2
5553,Nikki Kaye's,ORG,2
5554,Pretoria,GPE,2
5555,more than $1.5m,MONEY,2
5556,The University of Auckland,ORG,2
5557,One Year,DATE,2
5558,Auckland - Dr,GPE,2
5559,the European Parliament,ORG,2
5560,Logan Church,ORG,2
5561,Dominic Thomas,PERSON,2
5562,Sam Clench,PERSON,2
5563,Dave Gaskin,PERSON,2
5564,Imperial Tobacco,ORG,2
5565,Whanganui,PERSON,2
5566,Covid-weary,PERSON,2
5567,George Russell,PERSON,2
5568,Sakhir Grand Prix,PERSON,2
5569,Tony Ayres,PERSON,2
5570,May 21,DATE,2
5571,Herald Britain's,ORG,2
5572,Western,NORP,2
5573,Leonie,PERSON,2
5574,Topham Guerin,PERSON,2
5575,Glenn Turner,PERSON,2
5576,every half hour,TIME,2
5577,$50m,MONEY,2
5578,20-minute,TIME,2
5579,Nazis,NORP,2
5580,Trish Peng,PERSON,2
5581,just two weeks ago,DATE,2
5582,just seven days,DATE,2
5583,'hours,TIME,2
5584,their busy day,DATE,2
5585,Andrew Webster,PERSON,2
5586,Auckland-Wellington,PERSON,2
5587,nearly a month,DATE,2
5588,as early as next year,DATE,2
5589,Rod Emmerson's,PERSON,2
5590,$6.6 billion,MONEY,2
5591,Scoop News The National Construction Pipeline Report,ORG,2
5592,the Construction Sector Accord,ORG,2
5593,World Food Day,EVENT,2
5594,Every year,DATE,2
5595,the New Zealand Principals’ Federation,ORG,2
5596,NZPF,ORG,2
5597,Perry Rush,PERSON,2
5598,Alex Rodriguez,PERSON,2
5599,RNZ News Staff,ORG,2
5600,News Germany,GPE,2
5601,9.30 am this morning,TIME,2
5602,Throat Swabs,PERSON,2
5603,The National Hauora Coalition,ORG,2
5604,NHC,ORG,2
5605,Kiri Allan,PERSON,2
5606,Ponsonby Rd,PERSON,2
5607,a couple of months,DATE,2
5608,11th day,DATE,2
5609,4.5 million,CARDINAL,2
5610,No New Community Cases Of COVID-19,ORG,2
5611,Andrew Cotter,PERSON,2
5612,2 April,DATE,2
5613,another dramatic day,DATE,2
5614,Thinkladder,PERSON,2
5615,Herald Money,ORG,2
5616,New Zealand Office Supplies,ORG,2
5617,Cold War,EVENT,2
5618,Alice Robinson,PERSON,2
5619,19-year-old,DATE,2
5620,Herald Post,ORG,2
5621,the World Health Assembly,ORG,2
5622,the World Health Organization’s,ORG,2
5623,August 22,DATE,2
5624,Health Ministry's ',ORG,2
5625,ERA,ORG,2
5626,the Employment Relations Authority,ORG,2
5627,Rob Mallard,PERSON,2
5628,Herald Restrictions,ORG,2
5629,51%,PERCENT,2
5630,Jamie Roberts,PERSON,2
5631,Santas,ORG,2
5632,Nanaia Mahuta,PERSON,2
5633,Forest &,ORG,2
5634,25 February,DATE,2
5635,Victoria University of Wellington,ORG,2
5636,Pat Cash,PERSON,2
5637,RNZ News Banks,ORG,2
5638,Capitol,FAC,2
5639,Ships,ORG,2
5640,24 years,DATE,2
5641,Herald Problem,ORG,2
5642,Australia’s,ORG,2
5643,Greg Hunt,PERSON,2
5644,Carey,PERSON,2
5645,September 2021,DATE,2
5646,Thai Airways,ORG,2
5647,34 per cent,MONEY,2
5648,Venezuelan,NORP,2
5649,Wayne Bennett,PERSON,2
5650,late last year,DATE,2
5651,Nelson Marlborough Health,ORG,2
5652,Kelly Tarlton's,PERSON,2
5653,Herald Advertising,ORG,2
5654,Christchurch Hospital's,ORG,2
5655,Great Depression,EVENT,2
5656,the Art Deco Trust,ORG,2
5657,the Ports of Auckland,ORG,2
5658,843,CARDINAL,2
5659,98-year-old,DATE,2
5660,Bill Cosby,PERSON,2
5661,Herald German,NORP,2
5662,1422,DATE,2
5663,$300m,MONEY,2
5664,Peter Sutcliffe,PERSON,2
5665,age 94,DATE,2
5666,Billion-dollar,MONEY,2
5667,6am Sunday,TIME,2
5668,Westpac,PRODUCT,2
5669,Pat O'Dea,PERSON,2
5670,Oxfam,ORG,2
5671,Nauru,GPE,2
5672,Manus Island,LOC,2
5673,the same period last year,DATE,2
5674,anti-COVID,NORP,2
5675,Chris Penk,PERSON,2
5676,early morning,TIME,2
5677,Ron Mark,PERSON,2
5678,Andy Ellis,PERSON,2
5679,Auckland &,ORG,2
5680,Southlanders,ORG,2
5681,12 months ago,DATE,2
5682,this day,DATE,2
5683,the Washington Post,ORG,2
5684,Wallabies,GPE,2
5685,Thompson,ORG,2
5686,65 years,DATE,2
5687,WellSouth,ORG,2
5688,3 and 4,DATE,2
5689,26 August,DATE,2
5690,300 percent,PERCENT,2
5691,about 1000,CARDINAL,2
5692,Nasal,PERSON,2
5693,final hours,TIME,2
5694,One year ago,DATE,2
5695,South Australia's,LOC,2
5696,RNZ News South Australia,ORG,2
5697,Dalgona,ORG,2
5698,under 40,DATE,2
5699,Woman's Day,ORG,2
5700,2 June,DATE,2
5701,15 January,DATE,2
5702,Cape Reinga,GPE,2
5703,RNZ News Business,ORG,2
5704,Goodwill,PERSON,2
5705,Bolivia,GPE,2
5706,Brandon Smith,PERSON,2
5707,Clarke,ORG,2
5708,77 days,DATE,2
5709,RNZ Cambridge University,ORG,2
5710,Lou Sanson,PERSON,2
5711,Week 2020,DATE,2
5712,525,MONEY,2
5713,first long weekend,DATE,2
5714,"300,000",MONEY,2
5715,27 December,DATE,2
5716,Mount Maunganui,LOC,2
5717,5b,MONEY,2
5718,22 January 2021,DATE,2
5719,5.3%,PERCENT,2
5720,post-COVID New Zealand,EVENT,2
5721,just over a month,DATE,2
5722,just 10,CARDINAL,2
5723,Sarpreet Singh,PERSON,2
5724,11.59pm,DATE,2
5725,Pakuranga College,ORG,2
5726,Governments,ORG,2
5727,the 1990s,DATE,2
5728,Herald Initial,ORG,2
5729,Eric Zuesse,PERSON,2
5730,Miles Hurrell - NZ,PERSON,2
5731,14 percent,PERCENT,2
5732,385,CARDINAL,2
5733,Kieran Read ',PERSON,2
5734,World Cup - NZ,EVENT,2
5735,next six months,DATE,2
5736,a dramatic six months,DATE,2
5737,the two weeks,DATE,2
5738,Assam,GPE,2
5739,Muriwai Beach,GPE,2
5740,St Dominic's Catholic College,ORG,2
5741,The days,DATE,2
5742,Jane Hazlegrove,PERSON,2
5743,Herald Grandmother,PERSON,2
5744,Sikh,PERSON,2
5745,"94,000",MONEY,2
5746,8 December,DATE,2
5747,fifty,CARDINAL,2
5748,up to 23 hours,TIME,2
5749,Fletcher Building,FAC,2
5750,17-week,DATE,2
5751,3.9b,MONEY,2
5752,$282.5m,MONEY,2
5753,Boris Johnson ',PERSON,2
5754,Joelle King,PERSON,2
5755,Fabio Wibmer,PERSON,2
5756,the last two weeks,DATE,2
5757,18 April 2020,DATE,2
5758,Kiwi,GPE,2
5759,Shakespearean,PERSON,2
5760,Nearly 5000,CARDINAL,2
5761,almost 300,CARDINAL,2
5762,MSNBC,ORG,2
5763,Lockdown - Expert Reaction,ORG,2
5764,at least two months,DATE,2
5765,Daniel Andrews',PERSON,2
5766,About 40,CARDINAL,2
5767,Question Time,FAC,2
5768,1971,DATE,2
5769,Tabai Matson,PERSON,2
5770,"1,029,969",CARDINAL,2
5771,Upper Hutt College,ORG,2
5772,"392,000",MONEY,2
5773,Tūhoe,ORG,2
5774,Urewera,ORG,2
5775,NZ Herald,ORG,2
5776,1.49b,MONEY,2
5777,New Plymouth Operatic Society,ORG,2
5778,295,CARDINAL,2
5779,Jess Blair,PERSON,2
5780,Rhys Darby,PERSON,2
5781,North Canterbury,NORP,2
5782,$20 billion,MONEY,2
5783,27 April 2020,DATE,2
5784,Mark Aue,PERSON,2
5785,Cheng Lei,PERSON,2
5786,July 2021,DATE,2
5787,204 days,DATE,2
5788,Sam Lee,PERSON,2
5789,RNZ News Supermarket,ORG,2
5790,Herald Major,ORG,2
5791,more than three years,DATE,2
5792,Southampton,GPE,2
5793,the 15th day,DATE,2
5794,153,CARDINAL,2
5795,RNZ News Foreigners,ORG,2
5796,Greenpeace,ORG,2
5797,Jacinda Ardern’s,ORG,2
5798,Mycoplasma Bovis,PERSON,2
5799,June 7,DATE,2
5800,14 million,CARDINAL,2
5801,Vaccine Corporation’s,ORG,2
5802,Jordie Barrett,PERSON,2
5803,only 22,CARDINAL,2
5804,7 weeks,DATE,2
5805,Museum,ORG,2
5806,Morris,PERSON,2
5807,Beehive,LOC,2
5808,COVID-19 Update,PERSON,2
5809,FCB,ORG,2
5810,the next three years,DATE,2
5811,#,CARDINAL,2
5812,Xero,ORG,2
5813,Bay Oval,FAC,2
5814,Covid Tracing App,PERSON,2
5815,Sephora,PERSON,2
5816,Paul Blewman,PERSON,2
5817,Baz Luhrmann,PERSON,2
5818,Adapt,ORG,2
5819,"1,497",CARDINAL,2
5820,"1,147",CARDINAL,2
5821,Jacindamania,GPE,2
5822,4 September,DATE,2
5823,RNZ News Residents,ORG,2
5824,Charlie,PERSON,2
5825,FSM,ORG,2
5826,mid-June,DATE,2
5827,Ryman Healthcare,PERSON,2
5828,Eva Corlett,PERSON,2
5829,ten months,DATE,2
5830,"239,000",MONEY,2
5831,Scoop News Unite Union,ORG,2
5832,PM Boris Johnson,PERSON,2
5833,New Year Honours,EVENT,2
5834,558,CARDINAL,2
5835,50 years,DATE,2
5836,single-day,DATE,2
5837,"more than 183,000",CARDINAL,2
5838,Anau,ORG,2
5839,their two weeks',DATE,2
5840,Boris Johnson’s,PERSON,2
5841,$18m,MONEY,2
5842,Convention Centre,FAC,2
5843,Paykel Healthcare,ORG,2
5844,Waipā District Council,ORG,2
5845,Waipā,PERSON,2
5846,Community Testing Centres,ORG,2
5847,"3,546",CARDINAL,2
5848,Ghislaine Maxwell,PERSON,2
5849,58-year-old,DATE,2
5850,July next year,DATE,2
5851,Herald Companies,ORG,2
5852,One million,CARDINAL,2
5853,1 per cent,MONEY,2
5854,the December quarter,DATE,2
5855,Transport,ORG,2
5856,NZ Private Capital,ORG,2
5857,Beach Hop,PERSON,2
5858,More than 1 million,CARDINAL,2
5859,Hemsworth,PERSON,2
5860,four million,CARDINAL,2
5861,Don George,PERSON,2
5862,this Anzac Day,EVENT,2
5863,Country Life,ORG,2
5864,Taratahi,GPE,2
5865,NIWA,ORG,2
5866,Auckland's Pullman Hotel,ORG,2
5867,Nikki Kaye - NZ,PERSON,2
5868,"up to 12,000",CARDINAL,2
5869,Matariki,NORP,2
5870,the Ministry of Education’s,ORG,2
5871,Health and Disability,ORG,2
5872,the fourth week,DATE,2
5873,3 percent,PERCENT,2
5874,Herald Infected,ORG,2
5875,up to two months,DATE,2
5876,Wallaby Pete Samu,PERSON,2
5877,Greek,NORP,2
5878,Warren,GPE,2
5879,Herald New York Times: Hospitals,ORG,2
5880,Jacob Henderson,PERSON,2
5881,Seven months,DATE,2
5882,International Olympic Committee,ORG,2
5883,Israel Adesanya,GPE,2
5884,covid-19,DATE,2
5885,the Albany Lifestyle Centre,ORG,2
5886,a big weekend,DATE,2
5887,Operations,ORG,2
5888,$100M,MONEY,2
5889,Sixth,ORDINAL,2
5890,The Nurses Organisation,ORG,2
5891,Secret,PERSON,2
5892,1991,DATE,2
5893,Valentina Avecilla,PERSON,2
5894,weekday,DATE,2
5895,Emma Clifton,PERSON,2
5896,400km,QUANTITY,2
5897,every month,DATE,2
5898,Learn,ORG,2
5899,Derek Wright,PERSON,2
5900,Good Shepherd,PERSON,2
5901,Angie Mentis,PERSON,2
5902,Frank Bainimarama,PERSON,2
5903,2 days,DATE,2
5904,Lisa Newcomb,PERSON,2
5905,Alan Gibson,PERSON,2
5906,"36,500",CARDINAL,2
5907,The next 12 months,DATE,2
5908,Herald Genetic,ORG,2
5909,Dame,PERSON,2
5910,Mediterranean,LOC,2
5911,Vaccine Corporation Limited,ORG,2
5912,up to $3.5 million,MONEY,2
5913,$1.5 million,MONEY,2
5914,Mali,PERSON,2
5915,Stanford,ORG,2
5916,three percent,PERCENT,2
5917,last Monday,DATE,2
5918,Mills & Sherson,ORG,2
5919,800km,QUANTITY,2
5920,6-year-old,DATE,2
5921,Next year's,DATE,2
5922,about 500,CARDINAL,2
5923,Yacht,PERSON,2
5924,almost 1000,CARDINAL,2
5925,Herald Unions,ORG,2
5926,Warren Buffett's,PERSON,2
5927,Pete Evans',PERSON,2
5928,Sport Southland,GPE,2
5929,"327,000",MONEY,2
5930,US Navy,ORG,2
5931,Dissent,ORG,2
5932,19 days - NZ,DATE,2
5933,the third day,DATE,2
5934,1965,DATE,2
5935,January 4,DATE,2
5936,Julian Assange,ORG,2
5937,Breakfast,GPE,2
5938,8 May 2020,DATE,2
5939,Auckland hours,PERSON,2
5940,just four weeks,DATE,2
5941,$16 million,MONEY,2
5942,Robert Frank,PERSON,2
5943,Herald Consumers,ORG,2
5944,Herald Paper,ORG,2
5945,NZ Blood Service,ORG,2
5946,Vitamin D,PERSON,2
5947,Covid-affected,PERSON,2
5948,Hallenstein Glasson,PERSON,2
5949,11 May,DATE,2
5950,TAB,ORG,2
5951,catch-22,DATE,2
5952,Herald Video National Party,ORG,2
5953,Air Chathams,ORG,2
5954,EOC,ORG,2
5955,Adam Rutherford,PERSON,2
5956,Last minute,TIME,2
5957,Rt Hon,PERSON,2
5958,Herald Brazil,PERSON,2
5959,Auckland Artweek,PERSON,2
5960,Renee West,PERSON,2
5961,$120 million,MONEY,2
5962,the last day,DATE,2
5963,Jack P Shepherd,ORG,2
5964,Ikea,ORG,2
5965,RNZ News Life,ORG,2
5966,Pacific communities,LOC,2
5967,Digby Webb,PERSON,2
5968,88-year-old,DATE,2
5969,Herald Govt's,PERSON,2
5970,$51.6m,MONEY,2
5971,nearly 11 years,DATE,2
5972,Paul Sinha,PERSON,2
5973,' hours,TIME,2
5974,Social Distancing',ORG,2
5975,$3.6 trillion,MONEY,2
5976,Rotorua Hospital,ORG,2
5977,Greater Wellington Regional Council,ORG,2
5978,Nurse Jenny,PERSON,2
5979,Neil Gemmell,PERSON,2
5980,Bioprotection Aotearoa,ORG,2
5981,New Zealand ,GPE,2
5982,’ve,ORG,2
5983,Grant Dalton,PERSON,2
5984,Anthony Joshua,PERSON,2
5985,Bell,ORG,2
5986,Papatoetoe High School - NZ,ORG,2
5987,almost six weeks,DATE,2
5988,Madeleine Sami,PERSON,2
5989,Jackie van Beek,PERSON,2
5990,Jed Bradley,PERSON,2
5991,the past two months,DATE,2
5992,March 24,DATE,2
5993,as long as,DATE,2
5994,Eighteen,CARDINAL,2
5995,a few days ago,DATE,2
5996,South Canterbury,ORG,2
5997,21 April,DATE,2
5998,Columnist,NORP,2
5999,Malaysia Airlines,ORG,2
6000,just over a year,DATE,2
6001,Baldwin,PERSON,2
6002,SNL,ORG,2
6003,Britons,ORG,2
6004,Benjamin Netanyahu,PERSON,2
6005,36-hour,TIME,2
6006,Mark Carney,PERSON,2
6007,Creek,GPE,2
6008,World Health Assembly,ORG,2
6009,four weeks ago,DATE,2
6010,three-minute,TIME,2
6011,the Provincial Growth Fund,ORG,2
6012,"More than 90,000",CARDINAL,2
6013,Mainfreight,PERSON,2
6014,Don Braid,PERSON,2
6015,Lincoln Rd,ORG,2
6016,Johan Giesecke,PERSON,2
6017,Belarus,ORG,2
6018,"more than 500,000",CARDINAL,2
6019,Expat,ORG,2
6020,RNZ News Africa,ORG,2
6021,Rolling Stones,ORG,2
6022,Herald Country's,ORG,2
6023,Zag,PERSON,2
6024,3 December,DATE,2
6025,MBE,ORG,2
6026,the end of last week,DATE,2
6027,Composer,PERSON,2
6028,Halberstadt,ORG,2
6029,Lynn,PERSON,2
6030,up to $,MONEY,2
6031,Whangaparāoa,PERSON,2
6032,Mario Ledesma,PERSON,2
6033,Bay Art,LOC,2
6034,Kim Knight,PERSON,2
6035,The Ministry of Agriculture and Livestock,ORG,2
6036,three minutes,TIME,2
6037,Chapel Downs Primary School,ORG,2
6038,Maria Folau,PERSON,2
6039,54-year,DATE,2
6040,Timaru,PERSON,2
6041,Herald Pictures,ORG,2
6042,Siouxsie Wiles |,PERSON,2
6043,Waikato District Council,ORG,2
6044,Central Government,ORG,2
6045,48 days,DATE,2
6046,15 February,DATE,2
6047,52 hours,TIME,2
6048,the hour,TIME,2
6049,Chris Rattue,PERSON,2
6050,Democratic Convention,ORG,2
6051,August 3,DATE,2
6052,the College of Midwives,ORG,2
6053,Bacon,ORG,2
6054,"15,000",MONEY,2
6055,more than 30 million,CARDINAL,2
6056,Hamish,NORP,2
6057,2 next week,DATE,2
6058,NT - NZ,DATE,2
6059,4500,CARDINAL,2
6060,5.1b,MONEY,2
6061,May.,GPE,2
6062,Âwhina,GPE,2
6063,the Auckland Airport Novotel,FAC,2
6064,9.72%,PERCENT,2
6065,156,CARDINAL,2
6066,Hal Willner,PERSON,2
6067,The first nine days,DATE,2
6068,Kiwis |,PERSON,2
6069,22nd,DATE,2
6070,Lake Rotoiti,FAC,2
6071,Cabinet Committee,ORG,2
6072,Tooth Fairy,PERSON,2
6073,every year,DATE,2
6074,Lisa George,PERSON,2
6075,1980s,DATE,2
6076,another eight days,DATE,2
6077,The Block NZ,ORG,2
6078,Save the Children,ORG,2
6079,Eileen Hunter,PERSON,2
6080,New Zealand Music Month,ORG,2
6081,Grey Lynn,ORG,2
6082,RNZ News Watch,ORG,2
6083,the Auckland Chamber of Commerce,ORG,2
6084,hundreds and hundreds,CARDINAL,2
6085,7-hour,TIME,2
6086,1.2 million,CARDINAL,2
6087,Glasgow,GPE,2
6088,Puia,ORG,2
6089,The Budget 2020,LAW,2
6090,Russell Crowe,PERSON,2
6091,Unhinged,ORG,2
